id;start;end;time;activity
3492;1065;1070;5;122
3492;1070;1740;605;1
3493;240;410;170;1
3493;410;465;30;131
3493;410;465;25;133
3493;465;725;260;24
3493;725;735;10;100
3493;735;780;45;53
3493;780;810;30;100
3493;810;830;20;33
3493;830;840;10;100
3493;840;860;20;30
3493;860;870;10;100
3493;870;900;30;30
3493;900;915;15;100
3493;915;940;25;33
3493;940;945;5;100
3493;945;960;15;33
3493;960;970;10;100
3493;970;990;20;53
3493;990;1050;30;131
3493;990;1050;30;133
3493;1050;1740;630;1
3494;240;470;230;1
3494;470;495;25;131
3494;495;620;125;23
3494;620;625;5;100
3494;625;705;80;27
3494;705;710;5;100
3494;710;755;45;23
3494;755;780;25;131
3494;780;1740;900;1
3495;240;960;720;1
3495;960;975;15;100
3495;975;1200;225;54
3495;1200;1215;15;100
3495;1215;1740;465;1
3496;240;475;235;1
3496;475;480;5;121
3496;480;480;5;61
3496;480;500;20;121
3496;500;720;220;11
3496;720;725;5;121
3496;725;805;80;53
3496;805;810;5;121
3496;810;1110;300;11
3496;1110;1120;10;121
3496;1120;1740;555;1
3497;240;450;210;1
3497;450;480;30;121
3497;480;735;255;11
3497;735;750;15;100
3497;750;755;5;33
3497;755;770;15;100
3497;770;960;190;11
3497;960;980;20;121
3497;980;1080;100;1
3497;1080;1085;5;121
3497;1085;1085;5;61
3497;1085;1085;5;100
3497;1085;1105;20;32
3497;1105;1105;5;121
3497;1105;1740;560;1
3498;240;570;330;1
3498;570;580;10;100
3498;580;585;5;33
3498;585;585;5;100
3498;585;590;5;33
3498;590;600;10;100
3498;600;1740;1075;1
3499;240;495;255;1
3499;495;540;45;131
3499;540;960;420;11
3499;960;980;20;122
3499;980;1740;700;1
3500;240;620;380;1
3500;620;635;15;121
3500;635;770;135;25
3500;770;790;20;121
3500;790;1740;890;1
3501;240;455;215;1
3501;455;485;30;131
3501;485;1060;575;24
3501;1060;1095;35;131
3501;1095;1740;585;1
3502;240;500;260;1
3502;500;505;5;121
3502;505;515;10;61
3502;515;530;15;121
3502;530;1050;520;11
3502;1050;1060;10;121
3502;1060;1740;620;1
3503;240;420;180;1
3503;420;440;20;121
3503;440;915;475;11
3503;915;935;20;121
3503;935;975;40;1
3503;975;975;5;121
3503;975;980;5;64
3503;980;985;5;121
3503;985;985;5;42
3503;985;985;5;121
3503;985;1005;20;33
3503;1005;1005;5;121
3503;1005;1740;655;1
3504;240;570;330;1
3504;570;580;10;121
3504;580;735;155;51
3504;735;745;10;121
3504;745;750;5;1
3504;750;755;5;100
3504;755;755;5;52
3504;755;760;5;100
3504;760;900;140;1
3504;900;910;10;121
3504;910;920;10;42
3504;920;925;5;121
3504;925;990;65;32
3504;990;1005;15;121
3504;1005;1140;135;1
3504;1140;1145;5;100
3504;1145;1145;5;52
3504;1145;1150;5;100
3504;1150;1740;520;1
3505;240;480;240;1
3505;480;495;15;121
3505;495;510;15;64
3505;510;775;265;122
3505;775;775;5;52
3505;775;1035;260;122
3505;1035;1050;15;54
3505;1050;1065;15;121
3505;1065;1155;90;1
3505;1155;1165;10;121
3505;1165;1295;130;51
3505;1295;1325;30;121
3505;1325;1325;5;61
3505;1325;1350;25;121
3505;1350;1740;320;1
3506;240;540;300;1
3506;540;545;5;100
3506;545;600;55;33
3506;600;605;5;100
3506;605;1740;1075;1
3507;240;840;600;1
3507;840;855;15;115
3507;855;1155;300;54
3507;1155;1165;10;115
3507;1165;1165;5;33
3507;1165;1210;45;115
3507;1210;1740;465;1
3508;240;465;225;2
3508;465;500;35;121
3508;500;960;460;13
3508;960;1140;180;121
3508;1140;1145;5;33
3508;1145;1185;40;121
3508;1185;1190;5;11
3508;1190;1210;20;121
3508;1210;1740;470;1
3509;240;600;360;1
3509;600;615;15;100
3509;615;630;15;33
3509;630;635;5;100
3509;635;640;5;33
3509;640;645;5;100
3509;645;650;5;33
3509;650;660;10;100
3509;660;1740;1020;1
3510;240;660;420;1
3510;660;665;5;121
3510;665;670;5;33
3510;670;670;5;121
3510;670;1220;550;1
3510;1220;1220;5;121
3510;1220;1320;100;51
3510;1320;1320;5;121
3510;1320;1740;345;1
3511;240;555;315;1
3511;555;565;10;100
3511;565;565;5;33
3511;565;575;10;100
3511;575;640;65;1
3511;640;670;30;131
3511;670;1140;470;11
3511;1140;1165;25;131
3511;1165;1740;510;1
3512;240;480;240;1
3512;480;520;40;100
3512;520;520;5;52
3512;520;555;35;100
3512;555;630;75;1
3512;630;635;5;100
3512;635;670;35;33
3512;670;670;5;100
3512;670;680;10;33
3512;680;685;5;100
3512;685;690;5;33
3512;690;695;5;100
3512;695;840;145;1
3512;840;900;60;121
3512;900;900;5;52
3512;900;960;60;121
3512;960;1740;705;1
3513;240;510;270;1
3513;510;530;20;121
3513;530;1020;490;11
3513;1020;1050;30;121
3513;1050;1260;210;54
3513;1260;1290;30;121
3513;1290;1740;390;1
3514;240;750;510;1
3514;750;760;10;121
3514;760;1200;440;11
3514;1200;1210;10;121
3514;1210;1740;470;1
3515;240;430;190;1
3515;430;445;15;121
3515;445;725;280;11
3515;725;735;10;121
3515;735;795;60;1
3515;795;805;10;121
3515;805;1000;195;11
3515;1000;1005;5;121
3515;1005;1080;75;32
3515;1080;1105;25;121
3515;1105;1740;575;1
3516;240;555;315;1
3516;555;615;60;100
3516;615;615;5;52
3516;615;675;60;100
3516;675;960;285;1
3516;960;965;5;111
3516;965;965;5;33
3516;965;970;5;111
3516;970;1740;700;1
3517;240;480;240;1
3517;480;490;10;121
3517;490;750;260;11
3517;750;760;10;121
3517;760;830;70;1
3517;830;840;10;121
3517;840;1020;180;11
3517;1020;1025;5;121
3517;1025;1040;15;32
3517;1040;1055;15;121
3517;1055;1185;130;42
3517;1185;1195;10;121
3517;1195;1740;485;1
3518;240;380;140;1
3518;380;390;10;121
3518;390;885;495;11
3518;885;890;5;121
3518;890;960;70;54
3518;960;980;20;121
3518;980;1025;45;54
3518;1025;1035;10;122
3518;1035;1740;645;1
3519;240;600;360;1
3519;600;605;5;100
3519;605;605;5;33
3519;605;610;5;100
3519;610;630;20;51
3519;630;635;5;100
3519;635;840;205;1
3519;840;870;30;100
3519;870;870;5;52
3519;870;900;30;100
3519;900;1740;770;1
3520;240;510;270;1
3520;510;515;5;100
3520;515;515;5;61
3520;515;515;5;100
3520;515;780;265;1
3520;780;825;25;131
3520;780;825;20;133
3520;825;1080;255;13
3520;1080;1125;25;131
3520;1080;1125;20;133
3520;1125;1740;545;1
3521;240;470;230;1
3521;470;475;5;121
3521;475;480;5;61
3521;480;495;15;121
3521;495;990;495;11
3521;990;1005;15;121
3521;1005;1010;5;64
3521;1010;1015;5;121
3521;1015;1740;665;1
3522;240;470;230;1
3522;470;475;5;121
3522;475;480;5;61
3522;480;500;20;121
3522;500;990;490;11
3522;990;1005;15;121
3522;1005;1010;5;64
3522;1010;1015;5;121
3522;1015;1740;665;1
3523;240;450;210;1
3523;450;465;15;121
3523;465;495;30;11
3523;495;500;5;182
3523;500;720;220;13
3523;720;725;5;182
3523;725;795;70;11
3523;795;805;10;182
3523;805;1005;200;13
3523;1005;1015;10;182
3523;1015;1020;5;11
3523;1020;1035;15;121
3523;1035;1740;645;1
3524;240;520;280;1
3524;520;530;10;121
3524;530;530;5;61
3524;530;540;10;121
3524;540;740;200;11
3524;740;750;10;121
3524;750;825;75;1
3524;825;835;10;121
3524;835;990;155;91
3524;990;995;5;100
3524;995;995;5;64
3524;995;1005;10;121
3524;1005;1120;115;1
3524;1120;1125;5;121
3524;1125;1125;5;74
3524;1125;1135;10;121
3524;1135;1185;50;61
3524;1185;1190;5;121
3524;1190;1740;475;1
3525;240;520;280;1
3525;520;530;10;122
3525;530;530;5;61
3525;530;570;40;131
3525;570;1070;500;24
3525;1070;1135;35;131
3525;1070;1135;30;122
3525;1135;1185;50;41
3525;1185;1190;5;122
3525;1190;1740;485;1
3526;240;840;600;2
3526;840;930;90;181
3526;930;1020;90;54
3526;1020;1170;150;181
3526;1170;1200;30;1
3526;1200;1230;30;181
3526;1230;1380;150;51
3526;1380;1410;30;181
3526;1410;1740;270;1
3527;240;660;420;2
3527;660;690;30;100
3527;690;690;5;52
3527;690;720;30;100
3527;720;840;120;2
3527;840;930;90;182
3527;930;1020;90;54
3527;1020;1170;150;182
3527;1170;1740;505;1
3528;240;500;260;1
3528;500;510;10;121
3528;510;510;5;61
3528;510;520;10;121
3528;520;585;65;1
3528;585;600;15;121
3528;600;1080;480;11
3528;1080;1105;25;121
3528;1105;1740;570;1
3529;240;445;205;1
3529;445;465;20;121
3529;465;1050;585;11
3529;1050;1075;25;121
3529;1075;1095;20;64
3529;1095;1110;15;121
3529;1110;1740;570;1
3530;240;390;150;1
3530;390;420;30;121
3530;420;1060;640;11
3530;1060;1095;35;121
3530;1095;1105;10;1
3530;1105;1115;10;121
3530;1115;1140;25;33
3530;1140;1150;10;121
3530;1150;1740;530;1
3531;240;515;275;1
3531;515;520;5;100
3531;520;520;5;61
3531;520;525;5;100
3531;525;715;190;1
3531;715;720;5;100
3531;720;720;5;64
3531;720;725;5;100
3531;725;1000;275;1
3531;1000;1005;5;100
3531;1005;1035;30;61
3531;1035;1040;5;100
3531;1040;1105;65;1
3531;1105;1115;10;122
3531;1115;1140;25;33
3531;1140;1150;10;122
3531;1150;1740;520;1
3532;240;515;275;1
3532;515;520;5;100
3532;520;720;200;22
3532;720;725;5;100
3532;725;1000;275;1
3532;1000;1005;5;100
3532;1005;1035;30;41
3532;1035;1040;5;100
3532;1040;1105;65;1
3532;1105;1115;10;122
3532;1115;1140;25;33
3532;1140;1150;10;122
3532;1150;1740;530;1
3533;240;900;660;1
3533;900;920;20;181
3533;920;1050;130;54
3533;1050;1080;30;181
3533;1080;1740;600;1
3534;240;510;270;1
3534;510;520;10;121
3534;520;525;5;61
3534;525;555;30;121
3534;555;990;435;54
3534;990;1020;30;121
3534;1020;1025;5;64
3534;1025;1035;10;121
3534;1035;1740;645;1
3535;240;885;645;1
3535;885;900;15;121
3535;900;900;5;61
3535;900;950;50;100
3535;950;950;5;52
3535;950;1000;50;121
3535;1000;1030;30;32
3535;1030;1035;5;121
3535;1035;1040;5;64
3535;1040;1050;10;121
3535;1050;1740;620;1
3536;240;480;240;1
3536;480;490;10;121
3536;490;720;230;11
3536;720;730;10;121
3536;730;855;125;1
3536;855;865;10;121
3536;865;1180;315;11
3536;1180;1190;10;121
3536;1190;1740;490;1
3537;240;435;195;1
3537;435;460;25;141
3537;460;750;290;23
3537;750;795;45;141
3537;795;1740;885;1
3538;240;885;645;1
3538;885;900;15;122
3538;900;1040;140;51
3538;1040;1050;10;122
3538;1050;1740;630;1
3539;240;480;240;1
3539;480;485;5;121
3539;485;490;5;61
3539;490;505;15;121
3539;505;750;245;11
3539;750;755;5;121
3539;755;770;15;32
3539;770;775;5;121
3539;775;1140;365;11
3539;1140;1155;15;121
3539;1155;1215;60;1
3539;1215;1225;10;121
3539;1225;1320;95;51
3539;1320;1330;10;121
3539;1330;1740;350;1
3540;240;450;210;1
3540;450;470;20;121
3540;470;710;240;11
3540;710;720;10;121
3540;720;800;80;51
3540;800;810;10;121
3540;810;1070;260;11
3540;1070;1100;30;121
3540;1100;1100;5;64
3540;1100;1105;5;121
3540;1105;1740;570;1
3541;240;630;390;1
3541;630;635;5;121
3541;635;635;5;74
3541;635;650;15;121
3541;650;720;70;61
3541;720;725;5;121
3541;725;810;85;31
3541;810;825;15;121
3541;825;885;60;33
3541;885;900;15;121
3541;900;900;5;61
3541;900;915;15;121
3541;915;940;25;32
3541;940;955;15;121
3541;955;965;10;64
3541;965;975;10;121
3541;975;1085;110;54
3541;1085;1095;10;121
3541;1095;1100;5;61
3541;1100;1110;10;121
3541;1110;1740;560;1
3542;240;510;270;1
3542;510;535;25;121
3542;535;550;15;33
3542;550;590;40;121
3542;590;640;50;13
3542;640;680;40;121
3542;680;735;55;13
3542;735;750;15;121
3542;750;765;15;13
3542;765;785;20;121
3542;785;840;55;1
3542;840;940;100;121
3542;940;1040;100;13
3542;1040;1110;70;121
3542;1110;1245;135;1
3542;1245;1250;5;121
3542;1250;1440;190;51
3542;1440;1445;5;121
3542;1445;1740;235;1
3543;240;415;175;1
3543;415;480;65;131
3543;480;990;510;24
3543;990;1045;20;131
3543;990;1045;20;133
3543;990;1045;15;151
3543;1045;1740;635;1
3544;240;410;170;1
3544;410;460;50;131
3544;460;470;10;42
3544;470;480;10;133
3544;480;765;285;25
3544;765;770;5;100
3544;770;810;40;53
3544;810;830;20;133
3544;830;830;5;52
3544;830;850;20;133
3544;850;1080;230;25
3544;1080;1090;10;133
3544;1090;1100;10;30
3544;1100;1145;45;131
3544;1145;1740;530;1
3545;240;520;280;1
3545;520;530;10;122
3545;530;990;460;22
3545;990;1000;10;122
3545;1000;1740;680;1
3546;240;525;285;1
3546;525;535;10;121
3546;535;645;110;51
3546;645;650;5;121
3546;650;655;5;42
3546;655;660;5;121
3546;660;780;120;1
3546;780;870;90;121
3546;870;960;90;91
3546;960;1080;120;121
3546;1080;1140;60;1
3546;1140;1140;5;100
3546;1140;1470;330;54
3546;1470;1470;5;100
3546;1470;1740;200;1
3547;240;525;285;1
3547;525;530;5;100
3547;530;995;465;22
3547;995;1015;20;100
3547;1015;1065;50;1
3547;1065;1070;5;122
3547;1070;1185;115;51
3547;1185;1190;5;122
3547;1190;1190;5;61
3547;1190;1190;5;122
3547;1190;1740;480;1
3548;240;525;285;1
3548;525;530;5;100
3548;530;995;465;22
3548;995;1015;20;100
3548;1015;1740;665;1
3549;240;525;285;1
3549;525;535;10;121
3549;535;535;5;61
3549;535;570;35;121
3549;570;740;170;13
3549;740;755;15;100
3549;755;760;5;33
3549;760;770;10;100
3549;770;1140;370;13
3549;1140;1170;30;121
3549;1170;1200;30;42
3549;1200;1220;20;121
3549;1220;1740;455;1
3550;240;525;285;1
3550;525;535;10;122
3550;535;720;185;22
3550;720;725;5;122
3550;725;900;175;1
3550;900;905;5;122
3550;905;940;35;33
3550;940;940;5;100
3550;940;945;5;54
3550;945;955;10;100
3550;955;1010;55;1
3550;1010;1025;15;122
3550;1025;1110;85;51
3550;1110;1125;15;122
3550;1125;1740;550;1
3551;240;465;225;1
3551;465;510;45;121
3551;510;720;210;11
3551;720;750;30;121
3551;750;810;60;53
3551;810;825;15;121
3551;825;1020;195;11
3551;1020;1050;30;121
3551;1050;1065;15;1
3551;1065;1070;5;121
3551;1070;1075;5;64
3551;1075;1080;5;121
3551;1080;1095;15;1
3551;1095;1110;15;121
3551;1110;1120;10;35
3551;1120;1135;15;121
3551;1135;1740;545;1
3552;240;480;240;1
3552;480;495;15;122
3552;495;990;495;26
3552;990;1005;15;100
3552;1005;1740;675;1
3553;240;450;210;1
3553;450;480;30;121
3553;480;720;240;11
3553;720;730;10;100
3553;730;765;35;53
3553;765;775;10;100
3553;775;1050;275;11
3553;1050;1080;30;121
3553;1080;1740;600;1
3554;240;540;300;1
3554;540;550;10;121
3554;550;555;5;33
3554;555;555;5;100
3554;555;575;20;33
3554;575;585;10;121
3554;585;1740;1090;1
3555;240;460;220;1
3555;460;490;30;121
3555;490;990;500;11
3555;990;1020;30;121
3555;1020;1740;660;1
3556;240;840;600;1
3556;840;870;30;100
3556;870;870;5;52
3556;870;900;30;100
3556;900;1740;775;1
3557;240;440;200;1
3557;440;460;20;121
3557;460;1035;575;11
3557;1035;1050;15;121
3557;1050;1055;5;33
3557;1055;1055;5;121
3557;1055;1740;620;1
3558;240;570;330;1
3558;570;580;10;121
3558;580;650;70;32
3558;650;660;10;121
3558;660;990;330;1
3558;990;1005;15;121
3558;1005;1130;125;54
3558;1130;1150;20;121
3558;1150;1170;20;1
3558;1170;1185;15;122
3558;1185;1335;150;53
3558;1335;1350;15;122
3558;1350;1740;330;1
3559;240;555;315;1
3559;555;565;10;100
3559;565;565;5;52
3559;565;575;10;100
3559;575;575;5;1
3559;575;585;10;121
3559;585;780;195;11
3559;780;790;10;121
3559;790;840;50;1
3559;840;850;10;100
3559;850;850;5;52
3559;850;860;10;100
3559;860;860;5;1
3559;860;870;10;121
3559;870;1125;255;11
3559;1125;1140;15;121
3559;1140;1200;60;1
3559;1200;1220;20;100
3559;1220;1220;5;52
3559;1220;1240;20;100
3559;1240;1740;415;1
3560;240;460;220;1
3560;460;480;20;121
3560;480;480;5;61
3560;480;500;20;121
3560;500;1740;1175;1
3561;240;1080;840;1
3561;1080;1085;5;121
3561;1085;1095;10;41
3561;1095;1105;10;121
3561;1105;1105;5;74
3561;1105;1125;20;121
3561;1125;1740;550;1
3562;240;460;220;1
3562;460;480;20;122
3562;480;1065;585;24
3562;1065;1125;30;122
3562;1065;1125;30;131
3562;1125;1740;555;1
3563;240;460;220;1
3563;460;480;20;122
3563;480;940;460;23
3563;940;1000;60;131
3563;1000;1740;680;1
3564;240;510;270;1
3564;510;540;30;121
3564;540;1110;570;11
3564;1110;1140;30;121
3564;1140;1740;540;1
3565;240;510;270;1
3565;510;535;25;121
3565;535;1140;605;11
3565;1140;1170;30;121
3565;1170;1740;510;1
3566;240;540;300;1
3566;540;550;10;181
3566;550;1410;860;54
3566;1410;1425;15;181
3566;1425;1740;255;1
3567;240;450;210;1
3567;450;470;20;121
3567;470;615;145;25
3567;615;630;15;121
3567;630;810;180;1
3567;810;840;30;121
3567;840;960;120;25
3567;960;990;30;121
3567;990;1290;300;1
3567;1290;1295;5;121
3567;1295;1410;115;54
3567;1410;1420;10;121
3567;1420;1740;260;1
3568;240;600;360;1
3568;600;750;150;122
3568;750;840;90;53
3568;840;845;5;100
3568;845;870;25;43
3568;870;885;15;122
3568;885;1740;795;54
3569;240;565;325;1
3569;565;600;20;121
3569;565;600;15;133
3569;600;610;10;42
3569;610;615;5;100
3569;615;725;110;42
3569;725;765;20;133
3569;725;765;20;121
3569;765;855;90;1
3569;855;870;15;121
3569;870;1020;150;43
3569;1020;1050;30;121
3569;1050;1740;630;1
3570;240;480;240;1
3570;480;510;30;131
3570;510;960;450;23
3570;960;990;30;131
3570;990;1740;690;1
3571;240;500;260;1
3571;500;510;10;100
3571;510;705;195;22
3571;705;715;10;100
3571;715;795;80;1
3571;795;800;5;100
3571;800;945;145;22
3571;945;960;15;100
3571;960;1740;720;1
3572;240;500;260;1
3572;500;510;10;100
3572;510;705;195;22
3572;705;715;10;100
3572;715;795;80;1
3572;795;800;5;100
3572;800;945;145;22
3572;945;960;15;100
3572;960;1010;50;1
3572;1010;1020;10;100
3572;1020;1050;30;41
3572;1050;1065;15;100
3572;1065;1740;615;1
3573;240;480;240;1
3573;480;525;45;121
3573;525;1020;495;54
3573;1020;1040;20;121
3573;1040;1125;85;54
3573;1125;1185;60;121
3573;1185;1740;495;1
3574;240;470;230;1
3574;470;495;25;121
3574;495;600;105;54
3574;600;620;20;121
3574;620;1020;400;1
3574;1020;1050;30;121
3574;1050;1060;10;64
3574;1060;1090;30;121
3574;1090;1110;20;54
3574;1110;1140;30;121
3574;1140;1740;540;1
3575;240;470;230;1
3575;470;495;25;122
3575;495;600;105;54
3575;600;620;20;122
3575;620;1020;400;1
3575;1020;1050;30;122
3575;1050;1060;10;64
3575;1060;1090;30;122
3575;1090;1110;20;54
3575;1110;1140;30;122
3575;1140;1740;540;1
3576;240;450;210;1
3576;450;480;30;121
3576;480;485;5;61
3576;485;490;5;121
3576;490;1080;590;11
3576;1080;1125;45;121
3576;1125;1290;165;1
3576;1290;1305;15;121
3576;1305;1305;5;64
3576;1305;1320;15;121
3576;1320;1740;355;1
3577;240;450;210;1
3577;450;480;30;122
3577;480;1080;600;24
3577;1080;1130;50;131
3577;1130;1305;175;51
3577;1305;1320;15;122
3577;1320;1740;360;1
3578;240;600;360;1
3578;600;615;15;121
3578;615;690;75;32
3578;690;700;10;121
3578;700;900;200;1
3578;900;915;15;121
3578;915;990;75;32
3578;990;1005;15;121
3578;1005;1740;675;1
3579;240;900;660;1
3579;900;915;15;122
3579;915;990;75;32
3579;990;1005;15;122
3579;1005;1740;675;1
3580;240;540;300;1
3580;540;550;10;122
3580;550;660;110;51
3580;660;670;10;122
3580;670;810;140;1
3580;810;820;10;122
3580;820;900;80;51
3580;900;910;10;122
3580;910;975;65;1
3580;975;985;10;121
3580;985;1200;215;51
3580;1200;1210;10;121
3580;1210;1740;470;1
3581;240;975;735;1
3581;975;985;10;122
3581;985;1200;215;51
3581;1200;1210;10;122
3581;1210;1740;470;1
3582;240;510;270;1
3582;510;555;45;121
3582;555;705;150;11
3582;705;720;15;121
3582;720;795;75;51
3582;795;810;15;121
3582;810;810;5;11
3582;810;815;5;100
3582;815;825;10;33
3582;825;830;5;100
3582;830;1100;270;11
3582;1100;1125;25;121
3582;1125;1260;135;51
3582;1260;1270;10;121
3582;1270;1740;405;1
3583;240;510;270;1
3583;510;525;15;115
3583;525;630;105;11
3583;630;640;10;121
3583;640;640;5;52
3583;640;645;5;121
3583;645;690;45;11
3583;690;695;5;121
3583;695;695;5;52
3583;695;695;5;121
3583;695;755;60;11
3583;755;765;10;115
3583;765;825;60;1
3583;825;835;10;115
3583;835;930;95;11
3583;930;935;5;121
3583;935;935;5;52
3583;935;935;5;121
3583;935;1020;85;11
3583;1020;1025;5;121
3583;1025;1025;5;52
3583;1025;1030;5;121
3583;1030;1090;60;11
3583;1090;1095;5;115
3583;1095;1125;30;32
3583;1125;1140;15;115
3583;1140;1740;510;1
3584;240;600;360;1
3584;600;630;30;121
3584;630;705;75;13
3584;705;735;30;121
3584;735;840;105;1
3584;840;870;30;121
3584;870;1050;180;13
3584;1050;1080;30;121
3584;1080;1740;600;1
3585;240;600;360;1
3585;600;605;5;121
3585;605;610;5;33
3585;610;620;10;121
3585;620;680;60;54
3585;680;685;5;121
3585;685;690;5;42
3585;690;700;10;121
3585;700;960;260;1
3585;960;975;15;121
3585;975;1065;90;54
3585;1065;1085;20;121
3585;1085;1110;25;1
3585;1110;1120;10;100
3585;1120;1150;30;54
3585;1150;1160;10;100
3585;1160;1740;520;1
